AS,001,uAir Force ROTC Physical Training, uJohn David Anthony  Gasa, u6:30 am,7:30 am, uM
CHM,105,, uChemistry in Art, uValerie A  Walters, u4:10 pm,6:55 pm, uR
CHM,207,, uGeneral Chemistry I, uAngela   Hoffman, u8:10 am,9:05 am, uMWF
CHM,207,, uGeneral Chemistry I, uElizabeth Ruth  Morton, u2:30 pm,3:55 pm, uTR
CHM,207,, uGeneral Chemistry I, uRachel   Hutcheson, u11:25 am,12:20 pm, uMWF
CHM,207,, uGeneral Chemistry I, uEdward J  Valente, u9:15 am,10:10 am, uMWF
CHM,208,, uGeneral Chemistry II, uKevin   Cantrell, u12:55 pm,2:20 pm, uTR
CHM,208,, uGeneral Chemistry II, uElizabeth Ruth  Morton, u11:20 am,12:45 pm, uTR
CHM,208,, uGeneral Chemistry II, uSylvia M.  Daoud Kinzie, u11:25 am,12:20 pm, uMWF
CHM,208,, uGeneral Chemistry II, uSylvia M.  Daoud Kinzie, u12:30 pm,1:25 pm, uMWF
CHM,208,, uGeneral Chemistry II, uEugenijus   Urnezius, u8:10 am,9:05 am, uMWF
CHM,277,, uGeneral Chemistry I Laboratory, uMahbubur   Rahman, u6:10 pm,9:10 pm, uR
CHM,277,, uGeneral Chemistry I Laboratory, uWallace   Thompson, u6:10 pm,9:10 pm, uM
CHM,277,, uGeneral Chemistry I Laboratory, uWilson   Jacob, u8:10 am,11:10 am, uT
CHM,277,, uGeneral Chemistry I Laboratory, uMahbubur   Rahman, u6:10 pm,9:10 pm, uW
CHM,277,, uGeneral Chemistry I Laboratory, uValerie A  Walters, u8:10 am,11:10 am, uR
CHM,277,, uGeneral Chemistry I Laboratory, uBarbara Lynn Walton  Pasquale, u8:10 am,11:10 am, uR
CHM,277,, uGeneral Chemistry I Laboratory, uSylvia M.  Daoud Kinzie, u8:10 am,11:10 am, uT
CHM,278,, uGeneral Chemistry II Laboratory, uSylvia M.  Daoud Kinzie, u12:55 pm,3:55 pm, uT
CHM,278,, uGeneral Chemistry II Laboratory, uLaura Nicole  Schacherer, u6:10 pm,9:10 pm, uT
CHM,278,, uGeneral Chemistry II Laboratory, uSteven   Soll, u1:35 pm,4:35 pm, uW
CHM,278,, uGeneral Chemistry II Laboratory, uWilson   Jacob, u12:55 pm,3:55 pm, uR
CHM,278,, uGeneral Chemistry II Laboratory, uBarbara Lynn Walton  Pasquale, u6:10 pm,9:10 pm, uR
CHM,278,, uGeneral Chemistry II Laboratory, uWallace   Thompson, u6:10 pm,9:10 pm, uT
CHM,278,, uGeneral Chemistry II Laboratory, uValerie A  Walters, u1:35 pm,4:35 pm, uM
CHM,278,, uGeneral Chemistry II Laboratory, uElizabeth Ruth  Morton, u1:35 pm,4:35 pm, uM
CHM,278,, uGeneral Chemistry II Laboratory, uElizabeth Conrad  Wilkinson, u1:35 pm,4:35 pm, uF
CHM,278,, uGeneral Chemistry II Laboratory, uWilson   Jacob, u6:10 pm,9:10 pm, uM
CHM,325,, uOrganic Chemistry I, uRonda Sandifer  Bard, u8:10 am,9:35 am, uTR
CHM,326,, uOrganic Chemistry II, uEdward J  Valente, u8:10 am,9:05 am, uMWF
CHM,326,, uOrganic Chemistry II, uWarren J  Wood, u9:15 am,10:10 am, uMWF
CHM,326,, uOrganic Chemistry II, uBuck   Taylor, u10:20 am,11:15 am, uMWF
CHM,326,, uOrganic Chemistry II, uBuck   Taylor, u11:25 am,12:20 pm, uMWF
CHM,332,, uPhysical Chemistry II, uSteven G  Mayer, u9:45 am,11:10 am, uTR
CHM,344,, uInorganic Chemistry I, uEugenijus   Urnezius, u11:25 am,12:20 pm, uMWF
CHM,372,, uPhysical Chemistry I Laboratory, uSteven G  Mayer, u1:35 pm,4:35 pm, uM
CHM,372,, uPhysical Chemistry I Laboratory, uSteven G  Mayer, u12:55 pm,3:55 pm, uT
CHM,374,, uInorganic Chemistry I Laboratory, uEugenijus   Urnezius, u1:35 pm,4:35 pm, uW
CHM,374,, uInorganic Chemistry I Laboratory, uElizabeth Ruth  Morton, u6:10 pm,9:10 pm, uW
CHM,375,, uOrganic Chemistry I Laboratory, uRonda Sandifer  Bard, u1:35 pm,4:35 pm, uM
CHM,375,, uOrganic Chemistry I Laboratory, uKara J  Breuer, u6:10 pm,9:10 pm, uM
CHM,376,, uOrganic Chemistry II Laboratory, uEdward J  Valente, u8:10 am,11:10 am, uT
CHM,376,, uOrganic Chemistry II Laboratory, uWarren J  Wood, u12:55 pm,3:55 pm, uT
CHM,376,, uOrganic Chemistry II Laboratory, uKara J  Breuer, u6:10 pm,9:10 pm, uT
CHM,376,, uOrganic Chemistry II Laboratory, uWarren J  Wood, u1:35 pm,4:35 pm, uW
CHM,376,, uOrganic Chemistry II Laboratory, uRonda Sandifer  Bard, u6:10 pm,9:10 pm, uW
CHM,376,, uOrganic Chemistry II Laboratory, uWilson   Jacob, u8:10 am,11:10 am, uR
CHM,376,, uOrganic Chemistry II Laboratory, uBuck   Taylor, u12:55 pm,3:55 pm, uR
CHM,386,, uEnvironmental Chemistry, uKevin   Cantrell, u11:25 am,12:20 pm, uMWF
CHM,393,, uOrganic Chemistry Literature Research, uWarren J  Wood, u10:20 am,11:15 am, uF
CHM,412,, uAdvanced Instrumental Theory, uKevin   Cantrell, u1:35 pm,2:30 pm, uF
CHM,453,, uBiochemistry I, uRachel   Hutcheson, u12:30 pm,1:25 pm, uMWF
CHM,454,, uBiochemistry II, uAngela   Hoffman, u10:20 am,11:15 am, uMWF
CHM,454,, uBiochemistry II, uRachel   Hutcheson, u9:15 am,10:10 am, uMWF
CHM,454H,, uBiochemistry II (Honors), uAngela   Hoffman, u10:20 am,11:15 am, uMWF
CHM,471,, uBiochemistry Laboratory, uAngela   Hoffman, u12:55 pm,3:55 pm, uT
CHM,472,, uAdvanced Instrumental Laboratory, uW. Paige  Hall, u2:40 pm,5:40 pm, uF
CHM,477,, uDigital Data Acquisition and Instrument Control, uKevin   Cantrell, u11:20 am,12:45 pm, uTR
CHN,102,uBeginning Chinese II, uHsiao-Yun Sara  Shotwell, u9:15 am,10:10 am, uMWF
CHN,181,, uMaximizing Study Abroad, uJeffrey S  White, u8:10 am,9:05 am, uR
CHN,203,, uIntermediate Chinese, uYingying   Sun, u11:25 am,12:20 pm, uMWF
CHN,497I,, uChinese Internship, uJennifer   Hensley, u5:45 pm,6:55 pm, uM
CHN,497I,, uChinese Internship, uJeffrey S  White, u5:45 pm,6:55 pm, uW
CE,315,, uTransportation Engineering, uMojtaba B  Takallou, u2:30 pm,3:55 pm, uTR
CE,315H,, uTransportation Engineering (Honors), uMojtaba B  Takallou, u2:30 pm,3:55 pm, uTR
CE,353,, uReinforced Concrete Design, uMehmet I  Inan, u11:25 am,12:20 pm, uMWF
CE,362,, uHydraulic Engineering, uMark S  Kennedy, u8:10 am,9:05 am, uMWF
CE,367,, uEnvironmental Engineering, uCara Jean  Poor, u9:45 am,11:10 am, uTR
CE,376,, uEnvironmental Engineering Laboratory, uCara Jean  Poor, u2:40 pm,5:40 pm, uM
CE,376,, uEnvironmental Engineering Laboratory, uCara Jean  Poor, u2:40 pm,5:40 pm, uW
CE,404,, uConstruction Engineering, uMojtaba B  Takallou, u2:40 pm,5:40 pm, uW
CE,452,, uEarthquake Engineering, uMehmet I  Inan, u11:20 am,12:45 pm, uTR
CE,464,, uWater Resources Engineering, uJoseph V  Dvorak, u4:10 pm,6:55 pm, uM
CE,484,, uCivil Engineering Capstone Project II, uMehmet I  Inan, u2:40 pm,5:40 pm, uF
CE,484H,, uCivil Engineering Capstone II, uMehmet I  Inan, u2:40 pm,5:40 pm, uF
CE,491,, uProject Life-cycle: The Challenges of Implementing Civil Works in the Twenty First Century, uJude Daniel  Grounds, u4:10 pm,5:35 pm, uTR
CE,504,, uConstruction Engineering, uMojtaba B  Takallou, u2:40 pm,5:40 pm, uW
CE,552,, uEarthquake Engineering, uMehmet I  Inan, u11:20 am,12:45 pm, uTR
CE,564,, uWater Resources Engineering, uJoseph V  Dvorak, u4:10 pm,6:55 pm, uM
CE,591,, uProject Life-cycle, uJude Daniel  Grounds, u4:10 pm,5:35 pm, uTR
CAS,101,uIntroduction to the Health Professions, uRebecca Nicole  Henley, u7:10 pm,8:35 pm, uM
CAS,191,, uInternship & Career Preparation, uElizabeth A  Jones, u5:45 pm,6:40 pm, uM
CST,101,uIntroduction to Communication Studies, uAli   Na, u9:15 am,10:10 am, uMWF
CST,101,, uIntroduction to Communication Studies, uAli   Na, u11:25 am,12:20 pm, uMWF
CST,107,, uEffective Public Speaking, uAaron Nicole  Kaio, u9:15 am,10:10 am, uMWF
CST,107,, uEffective Public Speaking, uAaron Nicole  Kaio, u10:20 am,11:15 am, uMWF
CST,107,, uEffective Public Speaking, uBryan C  Hunt, u10:20 am,11:15 am, uMWF
CST,107,, uEffective Public Speaking, uBryan C  Hunt, u11:25 am,12:20 pm, uMWF
CST,107,, uEffective Public Speaking, uCameron Reed  Bynum, u7:10 pm,9:55 pm, uT
CST,107,, uEffective Public Speaking, uSheri Crowley   Rooks, u12:30 pm,1:25 pm, uMWF
CST,107,, uEffective Public Speaking, uSheri Crowley   Rooks, u1:35 pm,2:30 pm, uMWF
CST,225,, uFundamentals of Interpersonal Communication, uCameron Reed  Bynum, u7:10 pm,9:55 pm, uR
CST,225,, uFundamentals of Interpersonal Communication, uVail   Fletcher, u11:20 am,12:45 pm, uTR
CST,225,, uFundamentals of Interpersonal Communication, uJanet   Weir, u1:35 pm,2:30 pm, uMWF
CST,233,, uIntroduction to Organizational Communication Theory, uAlexa M  Dare, u12:55 pm,2:20 pm, uTR
CST,291,, uSpeech and Debate, uBeau Ryan  Woodward, u7:10 pm,9:55 pm, uR
CST,300,, uCommunication Research, uVail   Fletcher, u4:10 pm,6:55 pm, uR
CST,301,, uMedia and Society, uAli   Na, u4:10 pm,5:35 pm, uTR
CST,320,, uRhetorical Theory and Criticism, uBohn D  Lattin, u2:40 pm,4:00 pm, uMW
CST,327,, uArgumentation and Advocacy, uBohn D  Lattin, u4:10 pm,5:35 pm, uMW
CST,330,, uQualitative Communication Research, uNatalie Ann  Nelson-Marsh, u9:45 am,11:10 am, uTR
CST,332,, uCollaborative Leadership in Groups, uJanet   Weir, u12:30 pm,1:25 pm, uMWF
CST,352,, uNews Writing and Reporting, uKevin   Friedman, u12:30 pm,1:25 pm, uMWF
CST,362,, uIntroduction to Public Relations, uHeather Noelle  Lubay, u4:10 pm,6:55 pm, uW
CST,403,, uCommunication Law, uJanine   Robben, u4:10 pm,6:55 pm, uR
CST,410,, uCommunication Theory, uNatalie Ann  Nelson-Marsh, u2:30 pm,3:55 pm, uTR
CST,411,, uCommunication Across Barriers, uJeff D  Kerssen-Griep, u12:55 pm,2:20 pm, uTR
CST,431,, uIntercultural Communication and Identity, uJeff D  Kerssen-Griep, u4:10 pm,6:55 pm, uT
CST,433,, uAdvanced Organizational Communication, uNatalie Ann  Nelson-Marsh, u4:10 pm,6:55 pm, uT
CST,434,, uOrganizational Culture, uAlexa M  Dare, u4:10 pm,5:35 pm, uTR
CST,435,, uAdvanced Visual Persuasion, uAlexa M  Dare, u7:10 pm,8:35 pm, uTR
CST,445,, uCinema and Society, uAli   Na, u4:10 pm,5:35 pm, uMW
CST,453,, uMultimedia Journalism, uZachary Brian  Putnam, u4:10 pm,6:55 pm, uT
CST,470,, uAdvanced Environmental Communication, uVail   Fletcher, u2:30 pm,3:55 pm, uTR
CST,510,, uCommunication Theory, uJeff D  Kerssen-Griep, u2:40 pm,4:00 pm, uMW
CST,511,, uCommunication Across Barriers, uJeff D  Kerssen-Griep, u12:55 pm,2:20 pm, uTR
CST,533,, uAdvanced Organizational Communication, uNatalie Ann  Nelson-Marsh, u4:10 pm,6:55 pm, uT
CST,535,, uAdvanced Visual Persuasion, uAlexa M  Dare, u7:10 pm,8:35 pm, uTR
CST,545,, uCinema and Society, uAli   Na, u4:10 pm,5:35 pm, uMW
CST,553,, uMultimedia Journalism, uZachary Brian  Putnam, u4:10 pm,6:55 pm, uT
CST,591,, uAdvanced Environmental Communication, uVail   Fletcher, u2:30 pm,3:55 pm, uTR
CS,203,, uIntroduction to Computer Science, uRadana Radka  Dvorak, u9:15 am,10:10 am, uMWF
CS,203,, uIntroduction to Computer Science, uRadana Radka  Dvorak, u12:30 pm,1:25 pm, uMWF
CS,203,, uIntroduction to Computer Science, uRadana Radka  Dvorak, u11:25 am,12:20 pm, uMWF
CS,273,, uComputer Science Laboratory, uBenjamin Raymond  Tribelhorn, u11:20 am,12:45 pm, uTR
CS,273,, uComputer Science Laboratory, uSamuel B  Burich, u5:45 pm,8:45 pm, uT
CS,273,, uComputer Science Laboratory, uRobert E  Stiles, u5:45 pm,8:45 pm, uW
CS,301,, uObject-Oriented Design, uAndrew M  Nuxoll, u2:40 pm,4:00 pm, uMW
CS,305,, uData Structures, uTammy S  VanDeGrift, u1:35 pm,2:30 pm, uMWF
CS,324,, uAnalysis of Algorithms, uSteven R  Vegdahl, u9:15 am,10:10 am, uMWF
CS,324,, uAnalysis of Algorithms, uSteven R  Vegdahl, u11:25 am,12:20 pm, uMWF
CS,334,, uOperating Systems, uRadana Radka  Dvorak, u8:10 am,9:35 am, uTR
CS,341,, uSoftware Engineering, uAndrew M  Nuxoll, u8:10 am,9:05 am, uMWF
CS,341,, uSoftware Engineering, uBenjamin Raymond  Tribelhorn, u9:45 am,11:10 am, uTR
CS,358,, uCompiler Design, uSteven R  Vegdahl, u11:20 am,12:45 pm, uTR
CS,371,, uObject-Oriented Design Laboratory, uKyle Thomas  Kearney, u7:10 pm,9:55 pm, uM
CS,376,, uUNIX Tools Laboratory, uDamanjit Singh  Oberoi, u12:55 pm,2:20 pm, uTR
CS,391,, uInternational Software Engineering, uAndrew M  Nuxoll, u8:10 am,9:05 am, uMWF
CS,391,, uInternational Software Engineering, uBenjamin Raymond  Tribelhorn, u9:45 am,11:10 am, uTR
CS,432,, uComputer Graphics, uWilliam   Hux, u7:10 pm,9:55 pm, uW
CS,438,, uIntroduction to Big Data Analytics, uTammy S  VanDeGrift, u11:25 am,12:20 pm, uMWF
CS,448,, uTopics in Cybersecurity, uJohnny Len  Whiteman, u4:10 pm,5:35 pm, uTR
CS,484,, uComputer Science Capstone Project II, uTammy S  VanDeGrift, u2:40 pm,5:40 pm, uF
CS,484H,, uComputer Science Capstone Project II (Honors), uTammy S  VanDeGrift, u2:40 pm,5:40 pm, uF
CS,491,, uIntroduction to Machine Learning, uMartin   Cenek, u2:30 pm,3:55 pm, uTR
CS,532,, uComputer Graphics, uWilliam   Hux, u7:10 pm,9:55 pm, uW
CS,538,, uIntroduction to Big Data Analytics, uTammy S  VanDeGrift, u11:25 am,12:20 pm, uMWF
CS,548,, uTopics in Cybersecurity, uJohnny Len  Whiteman, u4:10 pm,5:35 pm, uTR
CS,591,, uIntroduction to Machine Learning, uMartin   Cenek, u2:30 pm,3:55 pm, uTR
DNC,214,uJazz Dance, uJackie L  Culver, u9:45 am,11:10 am, uTR
DNC,216,, uIntroduction to Ballet I, uLeslie Yusuke  Watanabe, u9:15 am,10:10 am, uMW
DNC,315,, uJazz and Modern, uJackie L  Culver, u11:20 am,12:45 pm, uTR
DNC,316,, uJazz Dance II, uJackie L  Culver, u12:55 pm,2:20 pm, uTR
DNC,317,, uBallet II, uLeslie Yusuke  Watanabe, u10:20 am,11:15 am, uMW
DNC,418,, uBallet III, uLeslie Yusuke  Watanabe, u11:25 am,12:20 pm, uMW
ECN,120,uPrinciples of Macroeconomics, uRuth   Dittrich, u11:20 am,12:45 pm, uTR
ECN,120,, uPrinciples of Macroeconomics, uRuth   Dittrich, u12:55 pm,2:20 pm, uTR
ECN,121,, uPrinciples of Microeconomics, uTodd   Easton, u10:20 am,11:15 am, uMWF
ECN,121,, uPrinciples of Microeconomics, uRoss Aaron Leupp  Hanig, u11:25 am,12:20 pm, uMWF
ECN,121,, uPrinciples of Microeconomics, uRoss Aaron Leupp  Hanig, u1:35 pm,2:30 pm, uMWF
ECN,121,, uPrinciples of Microeconomics, uWilliam F  Barnes, u1:35 pm,2:30 pm, uMWF
ECN,121,, uPrinciples of Microeconomics, uRoss Aaron Leupp  Hanig, u2:40 pm,3:35 pm, uMWF
ECN,310,, uEconometrics, uBahram   Adrangi, u12:55 pm,2:20 pm, uTR
ECN,320,, uIntermediate Macroeconomics, uTodd   Easton, u12:30 pm,1:25 pm, uMWF
ECN,325,, uMetrics for Sustainability, uWilliam F  Barnes, u4:10 pm,5:35 pm, uMW
ECN,429,, uDevelopment Economics, uRoss Aaron Leupp  Hanig, u4:10 pm,5:35 pm, uTR
ECN,491,, uApplied Economic Research, uBahram   Adrangi, u4:10 pm,6:55 pm, uR
ED,102,uUniversity Success, uThomas   Giumenta, u7:10 pm,8:05 pm, uT
ED,102,, uUniversity Success, uThomas   Giumenta, u4:10 pm,5:05 pm, uW
ED,250,, uPre-Adolescent Theories of Development and Learning, uRandy Wayne  Hetherington, u8:10 am,9:35 am, uTR
ED,251,, uAdolescent Theories of Development and Learning, uKaren E  Eifler, u8:10 am,9:35 am, uTR
ED,320,, uFoundations of Education, uEllyn   Arwood, u11:20 am,12:45 pm, uTR
ED,330,, uPolicies and Practices for Diverse Learners, uBenjamin   Gallegos, u2:40 pm,4:00 pm, uMW
ED,340,, uPre-Adolescent Health and Wellness for Educators, uBrent David  Van Volkinburg, u4:10 pm,6:55 pm, uW
ED,400,, uPre-Adolescent Curriculum and Instruction, uRebecca Ann Dollar  Smith, u4:10 pm,6:55 pm, uM
ED,404,, uSchool Parent and Community Relations, uBenjamin   Gallegos, u4:10 pm,6:55 pm, uR
ED,405,, uBehavior Support: Consultative and Collaborative, uEllyn   Arwood, u4:10 pm,6:55 pm, uT
ED,424,, uTechnology in Education, uPeter A  Pappas, u4:10 pm,6:55 pm, uW
ED,424,, uTechnology in Education, uEric J  Anctil, u4:10 pm,6:55 pm, uR
ED,442,, uReading and Language Arts Methods, uKimberly Kay  Ilosvay, u2:30 pm,3:55 pm, uTR
ED,442,, uReading and Language Arts Methods, uMary Maynette  Hall, u7:10 pm,9:55 pm, uT
ED,447,, uFostering Creativity in the Classroom, uBonnie Elain  Robb, u5:10 pm,7:55 pm, uR
ED,450,, uModels of Teaching and Literacy Development, uJulie S  Kalnin, u4:10 pm,6:55 pm, uW
ED,481,, uLanguage Literacy & Culture, uSally J  Hood, u4:10 pm,6:55 pm, uT
ED,484,, uAdministration and Evaluation of Reading Programs, uElizabeth Michelle  Schardt, u5:10 pm,7:55 pm, uR
ED,486,, uSingle-Subject (Secondary) Seminary for Student Teachers, uRandy Wayne  Hetherington, u4:10 pm,6:55 pm, uM
ED,487,, uMulti-Subject (Elementary) Seminar for Student Teachers, uHillary Ann  Gaudio, u4:10 pm,6:55 pm, uM
ED,502,, uPolicies and Practices for Diverse Learners, uBenjamin   Gallegos, u2:40 pm,4:00 pm, uMW
ED,504,, uSchool Parent and Community Relations, uBenjamin   Gallegos, u4:10 pm,6:55 pm, uR
ED,505,, uBehavior Support: Consultative and Collaborative, uEllyn   Arwood, u4:10 pm,6:55 pm, uT
ED,523,, uDevelopmental Theory Identity & College Populations, uKerri   Anderson-Linde, u7:10 pm,9:55 pm, uW
ED,523,, uDevelopmental Theory Identity & College Populations, uKerri   Anderson-Linde, u7:10 pm,9:55 pm, uW
ED,536,, uStudent Teaching Seminar, uJulie S  Kalnin, u5:00 pm,6:55 pm, uM
ED,536,, uStudent Teaching Seminar, uRandy Wayne  Hetherington, u5:00 pm,6:55 pm, uM
ED,546,, uPolicy Ethics and the Law, uJames N  Stamper, u4:10 pm,6:55 pm, uW
ED,548,, uSupervision for Instructional Improvement, uPatricia Ann  Thompson, u7:10 pm,9:55 pm, uW
ED,551,, uSocial and Cultural Foundations, uTeresa Jean  Ketelsen, u4:10 pm,6:55 pm, uM
ED,551,, uSocial and Cultural Foundations, uTeresa Jean  Ketelsen, u4:10 pm,6:55 pm, uM
ED,552,, uLeadership for Sustaining the Vision, uLeigh Anne Whitney  Scherer, u7:10 pm,9:55 pm, uW
ED,552,, uLeadership for Sustaining the Vision, uLeigh Anne Whitney  Scherer, u7:10 pm,9:55 pm, uW
ED,558,, uEducational Research for Improved Student Learning, uJames B  Carroll, u4:10 pm,6:55 pm, uM
ED,581,, uLanguage Literacy & Culture, uSally J  Hood, u4:10 pm,6:55 pm, uT
ED,584,, uAdministration and Evaluation of Reading Programs, uElizabeth Michelle  Schardt, u5:10 pm,7:55 pm, uR
ED,586,, uNeuroscience and Learning, uEllyn   Arwood, u7:10 pm,9:55 pm, uW
ED,586,, uNeuroscience and Learning, uEllyn   Arwood, u7:10 pm,9:55 pm, uW
ED,602,, uAdvanced Quantitative Research, uNicole C  Ralston, u4:10 pm,6:55 pm, uW
ED,622,, uDissertation Seminar, uJacqueline M  Waggoner, u4:10 pm,6:55 pm, uW
EE,261,, uElectrical Circuits, uMaynard Carver  Falconer, u2:40 pm,3:35 pm, uMWF
EE,261,, uElectrical Circuits, uMaynard Carver  Falconer, u12:30 pm,1:25 pm, uMWF
EE,262,, uSignals and Systems, uAziz S  Inan, u8:10 am,9:35 am, uTR
EE,271,, uElectrical Circuits Laboratory, uRobert J  Albright, u2:30 pm,5:30 pm, uT
EE,271,, uElectrical Circuits Laboratory, uRobert J  Albright, u2:40 pm,5:40 pm, uW
EE,301,, uElectromagnetic Fields, uAziz S  Inan, u11:25 am,12:20 pm, uMWF
EE,332,, uDigital Systems Design, uNazanin   Mansouri, u12:55 pm,2:20 pm, uTR
EE,352,, uElectronic Circuits II, uPeter M  Osterberg, u12:30 pm,1:25 pm, uMWF
EE,371,, uElectronic Circuits Laboratory, uPeter M  Osterberg, u2:40 pm,5:40 pm, uM
EE,373,, uDigital Systems Design Laboratory, uNazanin   Mansouri, u2:40 pm,5:40 pm, uT
EE,373,, uDigital Systems Design Laboratory, uNazanin   Mansouri, u2:40 pm,5:40 pm, uR
EE,421,, uElectric  Power Systems, uRobert J  Albright, u8:10 am,9:05 am, uMWF
EE,435,, uVerilog Digital Systems Modeling, uNazanin   Mansouri, u4:10 pm,6:55 pm, uW
EE,438,, uIntroduction to Digital VLSI Design, uPeter M  Osterberg, u2:30 pm,3:55 pm, uTR
EE,463,, uDigital Signal Processing, uJoseph P  Hoffbeck, u8:10 am,9:35 am, uTR
EE,484,, uElectrical Engineering Capstone Project II, uRobert J  Albright, u2:40 pm,5:40 pm, uF
EE,484H,, uElectrical Engineering Capstone Project II (Honors), uRobert J  Albright, u2:40 pm,5:40 pm, uF
EE,491,, uPre-silicon Verification, uAdrian   Nunez-Aldana, u9:45 am,11:10 am, uTR
EE,521,, uElectric Power Systems, uRobert J  Albright, u8:10 am,9:05 am, uMWF
EE,535,, uVerilog Digital Systems Modeling, uNazanin   Mansouri, u4:10 pm,6:55 pm, uW
EE,538,, uIntroduction to Digital VLSI Design, uPeter M  Osterberg, u2:30 pm,3:55 pm, uTR
EE,563,, uDigital Signal Processing, uJoseph P  Hoffbeck, u8:10 am,9:35 am, uTR
EGR,110,, uIntroduction to Engineering, uShazib Z  Vijlee, u3:00 pm,5:00 pm, uTW
EGR,111,, uEngineering Computing with Applications, uJoseph P  Hoffbeck, u1:35 pm,2:30 pm, uMW
EGR,111,, uEngineering Computing with Applications, uJoseph P  Hoffbeck, u11:20 am,12:45 pm, uTR
EGR,111,, uEngineering Computing with Applications, uMatthew R  Kuhn, u2:30 pm,3:55 pm, uTR
EGR,111,, uEngineering Computing with Applications, uMatthew R  Kuhn, u12:55 pm,2:20 pm, uTR
EGR,111,, uEngineering Computing with Applications, uKathleen   Bieryla, u11:25 am,12:20 pm, uMW
EGR,115,, uPathways to Engineering Success, uJamie R  Merritt, u4:10 pm,5:05 pm, uT
EGR,212,, uEngineering Mechanics-Dynamics, uNikolene Anne  Schulz, u8:10 am,9:35 am, uTR
EGR,212,, uEngineering Mechanics-Dynamics, uTimothy A  Doughty, u11:20 am,12:45 pm, uTR
EGR,212,, uEngineering Mechanics-Dynamics, uChristina M  Ivler, u12:55 pm,2:20 pm, uTR
EGR,214,, uPrinciples of Dynamics, uNikolene Anne  Schulz, u8:10 am,9:35 am, uTR
EGR,214,, uPrinciples of Dynamics, uTimothy A  Doughty, u11:20 am,12:45 pm, uTR
EGR,214,, uPrinciples of Dynamics, uChristina M  Ivler, u12:55 pm,2:20 pm, uTR
EGR,270,, uMaterials Laboratory, uGregg   Meyer, u9:45 am,11:10 am, uT
EGR,270,, uMaterials Laboratory, uChristopher James  Hainley, u2:30 pm,3:55 pm, uT
EGR,270,, uMaterials Laboratory, uChristopher James  Hainley, u2:40 pm,4:40 pm, uF
EGR,270,, uMaterials Laboratory, uChristopher James  Hainley, u2:30 pm,4:30 pm, uR
EGR,270,, uMaterials Laboratory, uGregg   Meyer, u9:45 am,11:10 am, uR
EGR,291,, uVehicle Design II, uRyan M  Jefferis, u5:45 pm,7:05 pm, uT
EGR,300,, uIntroduction to Capstone Project, uKathryn Bethany  Rohl, u7:10 pm,9:55 pm, uW
EGR,322,, uStrength of Materials, uNikolene Anne  Schulz, u1:35 pm,2:30 pm, uMWF
EGR,322,, uStrength of Materials, uGregg   Meyer, u9:15 am,10:10 am, uMWF
EGR,322,, uStrength of Materials, uGregg   Meyer, u11:25 am,12:20 pm, uMWF
EGR,351,, uEngineering Economics, uShazib Z  Vijlee, u12:55 pm,2:20 pm, uTR
EGR,351,, uEngineering Economics, uMojtaba B  Takallou, u11:20 am,12:45 pm, uTR
EGR,361,, uAnalysis of Engineering Data, uAziz S  Inan, u12:30 pm,1:25 pm, uMWF
EGR,361,, uAnalysis of Engineering Data, uJennifer Elaine  Symons, u2:30 pm,3:55 pm, uTR
EGR,408,, uInnovation for Sustainability, uGregory M  Hill, u7:10 pm,9:55 pm, uW
EGR,483,, uMulti-disciplinary Capstone Project I, uChristopher F  Galati, u2:40 pm,5:40 pm, uF
EGR,483H,, uMulti-disciplinary Capstone I (Honors), uChristopher F  Galati, u2:40 pm,5:40 pm, uF
EGR,484,, uMulti-disciplinary Capstone Project II, uTimothy A  Doughty, u2:40 pm,5:40 pm, uF
EGR,484,, uMulti-disciplinary Capstone Project II, uTammy S  VanDeGrift, u2:40 pm,5:40 pm, uF
EGR,484H,, uMulti-Disciplinary Capstone Project II (Honors), uTimothy A  Doughty, u2:40 pm,5:40 pm, uF
EGR,484H,, uMulti-Disciplinary Capstone Project II (Honors), uTammy S  VanDeGrift, u2:40 pm,5:40 pm, uF
EGR,551,, uMathematical and Numerical Methods for Engineers, uHeather Elizabeth  Dillon, u9:45 am,11:10 am, uTR
ENG,107,uCollege Writing, uLaura Frances  Blumenthal, u2:40 pm,4:00 pm, uMW
ENG,107,, uCollege Writing, uLaura Frances  Blumenthal, u4:10 pm,5:35 pm, uMW
ENG,107,, uCollege Writing, uJohn J  McDonald, u2:40 pm,3:35 pm, uMWF
ENG,107,, uCollege Writing, uMichael John  Ward, u2:40 pm,4:00 pm, uMW
ENG,107,, uCollege Writing, uMichael John  Ward, u4:10 pm,5:35 pm, uMW
ENG,107,, uCollege Writing, uMatthew Phillip  Minicucci, u9:45 am,11:10 am, uTR
ENG,107,, uCollege Writing, uMatthew Phillip  Minicucci, u11:20 am,12:45 pm, uTR
ENG,107,, uCollege Writing, uWilliam Patrick  Hannon, u9:15 am,10:10 am, uMWF
ENG,112,, uThinking Through Literature, uJennifer Neale  McDaneld, u2:40 pm,4:00 pm, uMW
ENG,112,, uThinking Through Literature, uJennifer Neale  McDaneld, u4:10 pm,5:35 pm, uMW
ENG,112,, uThinking Through Literature, uJoshua   Swidzinski, u9:15 am,10:10 am, uMWF
ENG,112,, uThinking Through Literature, uJoshua   Swidzinski, u10:20 am,11:15 am, uMWF
